       -129.9675          1.0008          0.0125          0.8219        223.5417    1000000.0000       1332.5050   0.005335
       -129.3980          0.9984          0.0135          0.8181        223.5833    1000000.0000       1332.5240   0.005505
       -128.8290          1.0013          0.0125          0.8142        223.6250    1000000.0000       1332.5430   0.005678
       -128.2605          0.9983          0.0128          0.8104        223.6667    1000000.0000       1332.5620   0.005854
       -127.6925          1.0012          0.0124          0.8065        223.7083    1000000.0000       1332.5810   0.006033
       -127.1250          0.9996          0.0121          0.8026        223.7500    1000000.0000       1332.6000   0.006215
       -126.5580          0.9995          0.0123          0.7986        223.7917    1000000.0000       1332.6190   0.006400
       -125.9915          1.0014          0.0126          0.7946        223.8333    1000000.0000       1332.6381   0.006587
       -125.4256          1.0003          0.0118          0.7906        223.8750    1000000.0000       1332.6572   0.006778
       -124.8602          0.9995          0.0117          0.7866        223.9167    1000000.0000       1332.6763   0.006971
       -124.2953          0.9996          0.0128          0.7826        223.9583    1000000.0000       1332.6954   0.007168
       -123.7310          0.9974          0.0132          0.7785        224.0000    1000000.0000       1332.7146   0.007367
       -123.1673          0.9981          0.0122          0.7744        224.0417          4.7880       1332.7337   0.007569
       -122.6041          1.0000          0.0121          0.7703        224.0833          2.6155       1332.7529   0.007774
       -122.0414          0.9998          0.0116          0.7661        224.1250          1.8957       1332.7721   0.007981
       -121.4793          0.9995          0.0125          0.7620        224.1667          1.5785       1332.7913   0.008191
       -120.9178          0.9997          0.0123          0.7578        224.2083          1.4428       1332.8105   0.008404
       -120.3569          1.0004          0.0127          0.7536        224.2500          1.4240       1332.8297   0.008620
       -119.7965          0.9999          0.0125          0.7494        224.2917          1.5145       1332.8490   0.008839
       -119.2367          1.0003          0.0124          0.7451        224.3333          1.7548       1332.8682   0.009060
       -118.6775          1.0001          0.0130          0.7409        224.3750          2.2887       1332.8875   0.009284
       -118.1189          0.9996          0.0123          0.7366        224.4167          3.6938       1332.9068   0.009510
       -117.5609          1.0006          0.0123          0.7323        224.4583         11.1951       1332.9262   0.009739
       -117.0035          1.0006          0.0123          0.7280        224.5000    1000000.0000       1332.9455   0.009971
       -116.4466          1.0005          0.0129          0.7237        224.5417    1000000.0000       1332.9649   0.010205
       -115.8904          1.0010          0.0110          0.7193        224.5833    1000000.0000       1332.9842   0.010442
       -115.3348          1.0003          0.0123          0.7150        224.6250    1000000.0000       1333.0036   0.010681
       -114.7798          0.9995          0.0129          0.7106        224.6667    1000000.0000       1333.0230   0.010923
       -114.2254          0.9983          0.0128          0.7062        224.7083    1000000.0000       1333.0425   0.011167
       -113.6716          0.9986          0.0124          0.7018        224.7500    1000000.0000       1333.0619   0.011414
       -113.1184          0.9997          0.0127          0.6974        224.7917    1000000.0000       1333.0814   0.011663
       -112.5658          0.9989          0.0130          0.6929        224.8333    1000000.0000       1333.1009   0.011914
       -112.0139          1.0001          0.0122          0.6885        224.8750    1000000.0000       1333.1204   0.012168
       -111.4626          1.0004          0.0123          0.6840        224.9167    1000000.0000       1333.1399   0.012424
       -110.9119          0.9985          0.0121          0.6795        224.9583    1000000.0000       1333.1594   0.012683
       -110.3618          1.0014          0.0120          0.6751        225.0000    1000000.0000       1333.1789   0.012944
       -109.8123          1.0003          0.0128          0.6706        225.0417    1000000.0000       1333.1985   0.013207
       -109.2635          0.9993          0.0119          0.6661        225.0833          5.9286       1333.2181   0.013472
       -108.7153          1.0013          0.0121          0.6615        225.1250          3.0045       1333.2377   0.013739
       -108.1678          1.0021          0.0122          0.6570        225.1667          2.1342       1333.2573   0.014009
       -107.6208          0.9982          0.0122          0.6525        225.2083          1.7702       1333.2769   0.014280
       -107.0745          1.0004          0.0119          0.6479        225.2500          1.6252       1333.2966   0.014554
       -106.5289          0.9996          0.0111          0.6434        225.2917          1.6225       1333.3162   0.014829
       -105.9838          1.0008          0.0125          0.6388        225.3333          1.7607       1333.3359   0.015107
       -105.4394          1.0000          0.0127          0.6343        225.3750          2.1127       1333.3556   0.015387
       -104.8957          0.9993          0.0113          0.6297        225.4167          2.9510       1333.3753   0.015669
       -104.3526          0.9994          0.0124          0.6251        225.4583          5.7098       1333.3951   0.015952
       -103.8101          0.9994          0.0119          0.6205        225.5000    1000000.0000       1333.4148   0.016237
       -103.2682          0.9998          0.0119          0.6159        225.5417    1000000.0000       1333.4346   0.016525
       -102.7270          1.0002          0.0120          0.6113        225.5833    1000000.0000       1333.4544   0.016814
       -102.1864          1.0007          0.0125          0.6067        225.6250    1000000.0000       1333.4742   0.017105
       -101.6465          1.0008          0.0130          0.6021        225.6667    1000000.0000       1333.4940   0.017397
       -101.1072          1.0019          0.0121          0.5975        225.7083    1000000.0000       1333.5138   0.017692
       -100.5685          1.0011          0.0129          0.5929        225.7500    1000000.0000       1333.5337   0.017988
       -100.0305          1.0014          0.0115          0.5883        225.7917    1000000.0000       1333.5536   0.018285
        -99.4931          0.9993          0.0116          0.5837        225.8333    1000000.0000       1333.5735   0.018584
        -98.9564          0.9991          0.0125          0.5791        225.8750    1000000.0000       1333.5934   0.018885
        -98.4203          1.0010          0.0119          0.5744        225.9167    1000000.0000       1333.6133   0.019187
        -97.8848          0.9993          0.0111          0.5698        225.9583    1000000.0000       1333.6332   0.019491
        -97.3499          1.0009          0.0124          0.5652        226.0000    1000000.0000       1333.6532   0.019796
        -96.8157          1.0001          0.0126          0.5606        226.0417    1000000.0000       1333.6731   0.020103
        -96.2822          1.0037          0.0127          0.5559        226.0833    1000000.0000       1333.6931   0.020411
        -95.7492          1.0000          0.0124          0.5513        226.1250          7.6040       1333.7131   0.020721
        -95.2169          0.9999          0.0118          0.5467        226.1667          3.5022       1333.7332   0.021031
        -94.6852          0.9992          0.0129          0.5421        226.2083          2.4257       1333.7532   0.021343
        -94.1542          0.9987          0.0119          0.5375        226.2500          1.9992       1333.7733   0.021656
        -93.6237          1.0017          0.0128          0.5329        226.2917          1.8408       1333.7933   0.021971
        -93.0939          1.0005          0.0122          0.5282        226.3333          1.8570       1333.8134   0.022287
        -92.5648          1.0009          0.0123          0.5236        226.3750          2.0563       1333.8335   0.022603
        -92.0362          0.9992          0.0118          0.5190        226.4167          2.5628       1333.8537   0.022921
        -91.5083          0.9996          0.0137          0.5144        226.4583          3.8906       1333.8738   0.023240
        -90.9810          1.0010          0.0130          0.5098        226.5000          8.9860       1333.8940   0.023560
        -90.4543          1.0002          0.0129          0.5052        226.5417    1000000.0000       1333.9141   0.023881
        -89.9282          1.0014          0.0128          0.5006        226.5833    1000000.0000       1333.9343   0.024203
        -89.4028          1.0014          0.0124          0.4961        226.6250    1000000.0000       1333.9546   0.024526
        -88.8779          1.0012          0.0126          0.4915        226.6667    1000000.0000       1333.9748   0.024849
        -88.3537          0.9993          0.0123          0.4869        226.7083    1000000.0000       1333.9950   0.025174
        -87.8301          0.9994          0.0124          0.4823        226.7500    1000000.0000       1334.0153   0.025499
        -87.3071          0.9991          0.0124          0.4778        226.7917    1000000.0000       1334.0356   0.025825
        -86.7847          1.0009          0.0134          0.4732        226.8333    1000000.0000       1334.0559   0.026152
        -86.2629          1.0012          0.0124          0.4687        226.8750    1000000.0000       1334.0762   0.026480
        -85.7417          1.0000          0.0124          0.4641        226.9167    1000000.0000       1334.0965   0.026808
        -85.2211          1.0005          0.0122          0.4596        226.9583    1000000.0000       1334.1168   0.027136
        -84.7011          1.0002          0.0109          0.4551        227.0000    1000000.0000       1334.1372   0.027466
        -84.1817          1.0014          0.0122          0.4506        227.0417    1000000.0000       1334.1576   0.027796
        -83.6629          0.9996          0.0117          0.4461        227.0833    1000000.0000       1334.1780   0.028126
        -83.1447          0.9993          0.0134          0.4416        227.1250    1000000.0000       1334.1984   0.028457
        -82.6271          0.9995          0.0115          0.4371        227.1667          9.8286       1334.2188   0.028789
        -82.1101          1.0002          0.0124          0.4326        227.2083          4.0594       1334.2393   0.029121
        -81.5936          1.0004          0.0128          0.4281        227.2500          2.7326       1334.2597   0.029453
        -81.0778          1.0024          0.0116          0.4237        227.2917          2.2334       1334.2802   0.029785
        -80.5625          0.9996          0.0119          0.4193        227.3333          2.0582       1334.3007   0.030118
        -80.0478          1.0004          0.0118          0.4148        227.3750          2.0933       1334.3212   0.030451
        -79.5336          0.9997          0.0127          0.4104        227.4167          2.3590       1334.3418   0.030785
        -79.0201          0.9997          0.0125          0.4060        227.4583          3.0474       1334.3623   0.031118
        -78.5071          1.0002          0.0122          0.4016        227.5000          4.8208       1334.3829   0.031452
        -77.9947          0.9993          0.0122          0.3972        227.5417    1000000.0000       1334.4035   0.031786
        -77.4828          1.0012          0.0121          0.3929        227.5833    1000000.0000       1334.4241   0.032120
        -76.9715          0.9982          0.0122          0.3885        227.6250    1000000.0000       1334.4447   0.032454
        -76.4608          0.9994          0.0126          0.3842        227.6667    1000000.0000       1334.4653   0.032788
        -75.9506          1.0002          0.0132          0.3798        227.7083    1000000.0000       1334.4860   0.033123
        -75.4409          0.9991          0.0143          0.3755        227.7500    1000000.0000       1334.5066   0.033457
        -74.9319          0.9999          0.0128          0.3712        227.7917    1000000.0000       1334.5273   0.033791
        -74.4233          1.0006          0.0132          0.3669        227.8333    1000000.0000       1334.5480   0.034125
        -73.9153          1.0000          0.0114          0.3627        227.8750    1000000.0000       1334.5687   0.034458
        -73.4079          1.0001          0.0128          0.3584        227.9167    1000000.0000       1334.5895   0.034792
        -72.9010          1.0008          0.0133          0.3542        227.9583    1000000.0000       1334.6102   0.035125
        -72.3946          1.0004          0.0119          0.3499        228.0000    1000000.0000       1334.6310   0.035459
        -71.8888          1.0010          0.0121          0.3457        228.0417    1000000.0000       1334.6518   0.035791
        -71.3835          1.0004          0.0127          0.3415        228.0833    1000000.0000       1334.6726   0.036124
        -70.8787          0.9988          0.0129          0.3374        228.1250    1000000.0000       1334.6934   0.036456
        -70.3744          1.0006          0.0129          0.3332        228.1667    1000000.0000       1334.7143   0.036788
        -69.8707          0.9980          0.0119          0.3291        228.2083         11.8832       1334.7351   0.037120
        -69.3675          1.0007          0.0128          0.3249        228.2500          4.5096       1334.7560   0.037451
        -68.8648          1.0012          0.0127          0.3208        228.2917          2.9689       1334.7769   0.037782
        -68.3626          0.9996          0.0131          0.3168        228.3333          2.4102       1334.7978   0.038112
        -67.8609          1.0020          0.0119          0.3127        228.3750          2.2213       1334.8187   0.038441
        -67.3597          1.0007          0.0123          0.3086        228.4167          2.2714       1334.8396   0.038770
        -66.8591          0.9991          0.0127          0.3046        228.4583          2.5920       1334.8606   0.039099
        -66.3589          0.9988          0.0129          0.3006        228.5000          3.3527       1334.8816   0.039427
        -65.8592          0.9996          0.0129          0.2966        228.5417          5.8070       1334.9025   0.039754
        -65.3601          1.0004          0.0133          0.2926        228.5833    1000000.0000       1334.9235   0.040080
        -64.8614          1.0007          0.0127          0.2887        228.6250    1000000.0000       1334.9446   0.040406
        -64.3632          1.0003          0.0125          0.2847        228.6667    1000000.0000       1334.9656   0.040731
        -63.8655          1.0000          0.0127          0.2808        228.7083    1000000.0000       1334.9867   0.041055
        -63.3682          0.9978          0.0125          0.2769        228.7500    1000000.0000       1335.0077   0.041379
         62.5332          1.0000          0.0122          0.2704        210.3750    1000000.0000       1327.4279   0.038362
         64.3441          1.0001          0.0128          0.2846        210.5417          4.2423       1327.4801   0.037207
         66.1573          1.0000          0.0124          0.2990        210.7083          1.1980       1327.5325   0.036055
